ageSmoke,age,smokingUse,expenditure
16,44,0.371563556,1539.6
11,23,3.258096538,215.45
16,21,1.609437912,1791.63
16,35,2.525728644,511
20,75,3.33220451,7172.8
19,67,4.584967479,1750.68
15,36,2.890371758,213.08
17,67,3.784189634,42951.25
27,67,3.713572067,1545.87
18,50,3.496507561,1570.04
14,41,3.33220451,1618.56
30,71,3.737669618,359.17
14,35,3.314186005,835
14,27,-0.223143551,640.66
24,68,3.36729583,4589.96
18,65,3.871201011,7098.39
17,47,0.693147181,168
16,37,2.803360381,150.81
15,43,1.967112357,264
15,34,2.995732274,360.57
15,44,3.113515309,6738.31
20,30,0.587786665,375.07
13,23,2.1102132,1940.77
17,50,4.219507705,1404.41
19,27,1.504077397,215
35,80,3.540959324,596
16,28,2.277267285,65
19,32,2.128231706,1449.48
16,49,2.833213344,892.48
21,45,2.847812143,404
21,41,2.533696814,3670
13,27,2.420368129,22811.55
25,33,0.993251773,372
16,56,1.791759469,415.2
17,51,3.80666249,6404.1
22,65,3.496507561,168
19,62,2.525728644,1543.82
21,58,3.63758616,564
23,48,1.791759469,260.77
20,69,4.605170186,667.81
16,84,3.63758616,3476
17,27,1.481604541,5399.67
20,58,3.663561646,861.19
19,71,3.912023005,317.27
18,69,3.951243719,1475.41
14,83,4.127134385,96
16,26,2.505525937,817.74
20,42,3.135494216,471.36
22,71,2.104134154,4413.58
10,80,4.262679877,952.91
20,68,3.17805383,631.43
20,67,3.17805383,844.66
18,82,3.481240089,322.36
14,20,0.741937345,72
16,30,2.014903021,55
21,41,2.821378886,125
17,35,3.349904087,644
25,61,-0.693147181,266.48
28,61,2.341805806,903.76
19,34,1.386294361,364.3
19,38,3.583518938,32070.07
15,51,3.610917913,213
17,36,2.302585093,706.54
14,86,4.983606622,2709.29
18,49,4.025351691,19270.86
20,57,2.1102132,522.01
30,39,0.916290732,721
20,35,2.079441542,391.49
18,27,2.302585093,83
16,45,3.401197382,4175
16,54,3.688879454,199.95
25,79,3.135494216,588.02
21,57,3.931825633,900
18,30,2.277267285,847.5
19,56,2.995732274,288.15
16,48,4.189654742,5646.05
12,31,2.995732274,201.65
17,37,3.044522438,506.62
21,41,1.609437912,2098.5
18,30,1.481604541,195
22,46,1.32175584,2726.2
19,35,2.833213344,957.61
25,50,2.079441542,271
18,37,0.530628251,35
18,33,1.568615918,75
15,40,3.481240089,21668.66
21,70,3.449987546,225
18,43,3.258096538,86
18,47,3.113515309,349.6
18,77,4.094344562,110.64
12,31,2.079441542,5132.8
17,34,3.295836866,120
20,69,4.135166557,65
25,67,1.864080131,7137.71
16,45,3.401197382,1188
16,55,4.382026635,4641.13
40,74,4.248495242,782.5
17,67,3.64414356,205.5
14,34,2.756840365,3075.41
18,41,3.871201011,323.93
16,33,3.583518938,1367.4
18,80,0.405465108,923.9
17,31,1.32175584,223.9
12,53,3.226843995,1382.45
9,67,4.770684624,13583.4
15,34,1.504077397,334
17,26,1.791759469,1055
18,25,-0.223143551,369.3
26,36,2.420368129,317
17,73,3.860729711,1066.15
17,53,3.238678452,479
22,55,3.701301974,8772.92
17,69,2.674148649,21706.98
20,66,3.157000421,783.55
16,59,3.218875825,1542
18,52,3.135494216,1568.34
15,23,0.300104592,574.4
17,22,0.470003629,971
18,43,0.470003629,535
20,70,2.756840365,394.6
16,67,3.931825633,1132.12
16,21,-1.203972804,794.44
21,53,3.496507561,16913.97
18,52,1.252762968,468.76
21,36,2.079441542,75
10,63,3.988984047,136.99
16,28,1.871802177,581.54
17,67,3.931825633,333.95
15,55,4.119037175,10442.4
31,36,0,291.61
20,24,0,850
19,48,2.197224577,377
18,45,2.079441542,86
18,28,2.1102132,45
20,76,3.218875825,252
26,63,2.944438979,5920.99
18,62,3.113515309,1774.04
16,44,3.36729583,430.27
22,42,0.182321557,1916.56
25,75,5.013963084,1033.1
22,69,3.242592351,851.19
18,34,2.708050201,354.31
18,36,2.251291799,1680.5
20,38,1.658228077,176
22,65,2.302585093,345
16,67,3.80666249,6199.54
21,58,2.525728644,1343
24,62,3.63758616,6039.11
17,55,3.442019376,664.55
20,56,1.916922612,371.7
30,72,0.78845736,2827.34
15,81,4.204692619,242.89
16,40,3.218875825,600.69
15,32,2.890371758,3242.68
15,41,3.701301974,222.3
12,44,4.189654742,32
17,20,-0.798507696,43
17,70,4.337290741,567.82
23,69,3.80666249,345.85
39,46,2.772588722,1925.21
15,73,4.483002552,21435.6
22,65,4.007333185,221.6
17,62,3.912023005,2266.85
17,42,3.258096538,2628.34
22,39,1.252762968,30
18,28,1.704748092,132
17,75,3.020424886,881.61
70,73,0,204.1
15,47,2.803360381,313.27
20,33,-0.510825624,1448.39
21,71,1.16315081,833.7
15,75,4.025351691,1405.15
16,52,3.442019376,214.25
17,44,2.48490665,674.39
20,43,3.401197382,934.42
13,34,3.113515309,4570.75
16,68,3.688879454,343.52
18,25,2.48490665,35
16,23,1.386294361,4120.64
18,49,3.465735903,2354.69
15,33,3.33220451,13249.4
23,32,-1.609437912,713.52
17,30,1.029619417,49.34
18,29,1.791759469,316.74
16,31,3.583518938,324
19,44,3.258096538,4472
18,30,1.871802177,449.45
16,27,2.48490665,221.32
18,31,1.16315081,70
18,66,3.686376324,1447.36
21,41,3.044522438,47.99
18,40,1.238374231,207.42
19,56,3.860729711,5282
22,54,2.708050201,638.99
17,25,1.840549633,2946.78
19,65,4.543294782,503.48
17,35,2.251291799,265.49
19,35,3.526360525,1327
20,29,2.014903021,374.08
20,22,0.587786665,452.28
15,47,3.90197267,1038.99
24,37,-0.356674944,1321.95
15,46,3.465735903,391.5
18,22,1.32175584,473.05
19,63,3.044522438,772.28
16,43,4.394449155,1303.38
22,31,0.405465108,141
12,70,4.709530201,35
16,64,3.891820298,7935.37
32,64,3.496507561,965.96
20,34,2.014903021,10
19,49,1.481604541,138
16,40,3.218875825,955.7
13,62,3.912023005,11092.06
23,47,2.48490665,418.65
14,50,3.610917913,155.52
26,32,1.840549633,35
10,43,3.526360525,61.5
17,36,3.688879454,276.96
14,33,3.688879454,355.54
26,53,2.63905733,943.6
18,32,2.014903021,115.75
18,42,2.931193752,547.78
19,40,0,1918
16,19,1.386294361,26
16,33,-0.693147181,1727.25
18,75,3.772760938,12647.17
17,45,2.674148649,448.48
55,58,-0.510825624,906
25,45,2.079441542,1113.88
21,35,2.1102132,244
30,57,3.737669618,315.48
18,54,3.555348061,340
15,45,3.146305132,257
20,73,2.624668592,209
17,51,2.756840365,1019.01
18,54,2.917770732,176
19,50,3.465735903,385.87
16,93,1.504077397,72.06
25,51,3.008154794,456.77
16,26,2.302585093,8025.22
18,40,1.252762968,762.96
19,43,2.197224577,955
16,61,1.658228077,35
16,41,3.258096538,323
15,52,3.433987204,4272.74
18,36,2.944438979,1292.21
16,70,3.63758616,897.25
20,55,3.433987204,2066
17,70,2.821378886,3479.49
23,66,0.667829373,2437.92
32,42,0.500775288,8398.13
19,42,3.072693315,7996.1
16,43,3.514526067,95.35
16,24,0.693147181,5815.23
15,62,4.564348191,1627.3
23,55,3.496507561,430.69
20,50,2.442347035,180
12,58,4.852030264,105
15,58,4.060443011,1200.25
31,72,3.96081317,841.38
13,65,4.454347296,1417.61
16,29,2.014903021,490
18,45,4.025351691,539
20,35,2.772588722,512
17,72,4.375757022,3147.37
13,33,1.098612289,160
16,27,2.48490665,239
18,72,4.412798293,143.83
19,41,3.044522438,45
16,77,4.025351691,1184.57
17,37,3.044522438,200.01
18,29,2.197224577,853.36
14,44,4.127134385,122
16,45,3.113515309,742.85
18,23,1.504077397,10
16,33,2.833213344,14466.26
19,59,3.713572067,16486.46
18,35,1.974081026,164.57
16,38,2.219203484,490.43
28,74,2.931193752,18814.12
32,51,1.945910149,390.75
17,31,1.435084525,604
18,31,1.871802177,29
18,37,2.995732274,1320.43
20,33,2.63905733,556.58
18,31,2.351375257,118
17,44,3.33220451,11705
19,43,3.218875825,2283.35
28,32,0.693147181,116.75
17,32,2.772588722,472.75
17,38,3.496507561,153
20,83,2.772588722,221
14,80,2.307572635,2550.41
22,50,4.060443011,8233.88
14,36,3.358637767,2659.2
10,68,4.637153232,925.6
19,27,1.909542505,982.1
15,54,2.944438979,2021
22,34,1.178654996,145
16,34,0.916290732,220.72
16,35,1.504077397,2889.39
22,75,2.939161922,379
16,37,3.496507561,325.61
19,64,4.212127598,393.73
27,50,2.48490665,488
17,51,2.862200881,704.72
16,48,2.397895273,1087.72
26,38,1.386294361,35035.33
18,29,2.48490665,162
15,25,1.348073148,152
16,74,4.077537444,464.43
13,21,2.197224577,8068.69
23,34,2.48490665,4798.01
14,26,2.277267285,271.46
22,38,2.833213344,212.7
17,20,0.693147181,189.5
19,74,3.481240089,1117.59
20,48,1.504077397,85
15,37,3.135494216,136.5
17,25,0,308.3
23,24,-0.356674944,27.42
22,64,3.473518043,286.44
20,66,2.890371758,1034.34
19,59,3.663561646,981.84
20,44,3.624340933,1026.07
18,22,1.098612289,831
15,35,2.756840365,30.7
16,31,2.772588722,1148.67
10,57,4.820281566,84
17,20,1.098612289,74.91
19,28,0,165.11
25,47,3.18428438,2145
16,67,3.091042453,1707.96
15,72,2.63905733,7005.91
18,84,4.8978398,1212.83
12,27,3.33220451,784.18
18,78,2.564949357,150
30,88,3.044522438,1004
19,68,3.912023005,1899.61
30,60,3.663561646,2500.08
18,79,4.127134385,105
16,70,4.007333185,968.26
17,71,3.988984047,8510.16
17,69,4.375757022,6962.53
18,76,3.828641396,4294.91
23,67,2.995732274,120739.65
14,61,4.219507705,476.7
20,61,3.425889994,695.84
25,70,3.258096538,3078.64
24,68,2.525728644,115.95
16,38,3.135494216,899.4
20,67,2.917770732,30
19,33,2.708050201,102
22,27,-0.105360516,1892.36
17,68,3.749504076,896.38
20,79,4.077537444,19920.45
19,34,2.772588722,401.5
18,54,3.32323584,293.7
18,82,-0.105360516,762.23
23,63,3.713572067,5958.5
16,60,1.32175584,1700.98
18,59,3.349904087,558
15,29,3.113515309,423.5
21,66,3.135494216,129.89
17,59,3.96081317,1012
23,63,3.020424886,331.71
21,61,3.020424886,603
20,68,1.994700313,530.43
16,32,1.62924054,1150.05
12,32,3.044522438,561.9
16,51,1.686398954,42
18,50,2.58021683,128
16,56,3.713572067,46.5
30,65,2.890371758,483.2
19,29,2.1102132,327.8
18,48,-1.203972804,1515.39
19,48,2.014903021,11542.5
15,28,1.435084525,2981
14,65,4.25561271,3288.79
35,37,-0.798507696,5712.68
30,73,4.060443011,806.44
17,44,3.737669618,2200.39
24,45,3.091042453,400
18,21,1.386294361,781
17,34,2.708050201,89
16,70,4.248495242,300
18,48,2.740840024,960
20,43,1.252762968,241
17,36,2.251291799,153
12,31,2.995732274,715
12,31,0.693147181,182
20,45,3.951243719,7642.08
17,58,3.226843995,1088
20,52,2.803360381,246
18,53,3.583518938,746.19
13,40,2.63905733,12321.1
13,33,2.756840365,497
16,29,0.741937345,809.94
16,31,3.17805383,1374.04
17,42,3.258096538,1215.49
15,37,3.135494216,1918.4
13,26,3.33220451,2106.99
19,35,-0.287682072,1578.06
16,42,3.295836866,556.37
15,40,3.258096538,105
23,65,3.761200116,791
16,62,2.890371758,770
20,69,3.912023005,224
19,70,3.701301974,1086.22
13,69,4.178226046,776.86
20,35,0.405465108,2450.28
14,28,3.401197382,1014.64
17,50,3.526360525,2856.73
15,52,4.33073334,320
13,44,3.465735903,24.5
12,34,3.871201011,492
23,40,0.667829373,5408.96
17,65,4.219507705,1551.04
33,75,5.164785974,4107.55
12,57,3.317815773,10911.73
16,60,3.113515309,531.2
30,79,2.2300144,15202.7
20,75,3.80666249,152.35
19,64,2.197224577,282.49
21,57,3.401197382,497.4
19,60,3.737669618,569.76
21,69,2.772588722,173.95
9,26,2.890371758,2166
16,50,1.791759469,327.56
21,47,2.302585093,674.35
13,36,1.909542505,125
18,33,-0.287682072,121.04
15,49,3.555348061,97
15,49,3.555348061,1146.32
15,49,4.212127598,634.75
18,24,1.252762968,66.25
16,54,3.663561646,928
19,53,3.267665989,88.5
17,30,2.351375257,23
22,54,3.208825489,12083.69
13,42,4.094344562,101.99
14,33,2.995732274,2438.5
23,73,3.63758616,354.49
19,62,4.189654742,6636.51
28,55,0.262364264,468.75
17,19,0.810930216,40
18,72,4.700480366,419.55
19,37,3.860729711,144
22,36,1.504077397,286.89
15,46,3.465735903,455.85
16,45,3.80666249,25
11,21,2.397895273,86
18,57,3.688879454,361.25
15,69,4.234106505,1607.43
16,66,4.337290741,2949.75
15,60,4.051784948,922
22,46,3.442019376,295
18,78,3.417726684,884.2
13,47,3.044522438,185
18,45,2.890371758,1694.99
18,64,3.761200116,793
16,60,4.700480366,3013.86
18,47,3.218875825,675.3
17,22,1.791759469,673.48
18,28,1.481604541,478
18,45,3.737669618,195
15,62,3.871201011,849.09
21,41,3.044522438,1690.1
13,45,3.496507561,499.5
18,43,1.871802177,756.2
23,67,4.029806041,606.7
17,64,4.094344562,758.92
18,27,2.420368129,1494.88
16,27,2.803360381,334.68
14,44,4.060443011,288
20,39,2.302585093,715.24
15,34,2.48490665,1342.13
15,34,2.995732274,337
20,71,3.540959324,1890.43
18,44,3.17805383,642.9
20,48,3.36729583,60
16,64,3.401197382,1242.51
20,64,3.433987204,1313.5
18,65,3.360375387,392.09
18,63,3.518980417,250
16,67,2.351375257,571.6
16,30,2.420368129,276
14,69,3.931825633,1001.45
25,71,3.157000421,161.84
19,31,2.277267285,85
18,62,3.113515309,2266.29
12,57,3.828641396,574
17,27,1.704748092,290.9
15,28,1.435084525,170
14,34,2.756840365,35
31,75,2.014903021,8133.95
14,29,2.772588722,168.45
14,32,1.32175584,140
15,20,1.791759469,196
22,75,3.988984047,14066.18
22,50,3.008154794,756
16,43,3.33220451,36
20,40,0.741937345,202
30,49,0.693147181,472
15,62,2.667228207,492.71
27,44,2.197224577,633.39
19,32,0.182321557,155.56
10,58,3.891820298,113.67
18,74,4.605170186,1970.54
15,30,-0.223143551,2083.25
16,65,2.970414466,454
24,39,2.079441542,70
9,33,3.218875825,826
15,66,2.708050201,5503.81
20,67,3.449987546,732.29
15,66,4.644390899,707.15
14,32,3.63758616,32989.96
15,35,3.044522438,20959.73
15,62,4.189654742,220
17,31,2.708050201,279.89
12,29,3.295836866,2246.39
16,87,3.970291914,7712.52
20,41,1.791759469,59
18,59,3.737669618,255
16,52,2.917770732,836.55
17,42,1.909542505,70
16,70,3.218875825,14133.84
20,57,3.63758616,1385.44
18,22,0.223143551,404.05
21,32,1.791759469,7105.19
18,51,3.931825633,3194.33
13,21,2.197224577,3047.68
12,28,2.833213344,277.5
23,28,2.197224577,52
12,24,1.871802177,129
25,51,1.398716881,14600.61
17,33,-1.386294361,2202.28
15,46,3.17805383,638
20,57,3.63758616,830
26,68,2.917770732,5430.71
18,61,0.405465108,370
17,58,3.96081317,212.6
16,50,4.65396035,118.65
22,72,2.970414466,735.9
16,41,3.258096538,866.75
20,36,1.098612289,37
18,32,3.113515309,446.17
22,44,3.828641396,664.72
18,44,3.295836866,220.2
20,65,3.713572067,289.4
23,59,2.803360381,47
15,72,4.060443011,187.5
18,29,1.945910149,545
19,63,3.931825633,634
14,80,3.314186005,1108.67
18,41,2.995732274,1024.37
16,26,2.397895273,100
30,65,3.496507561,21429.87
19,63,1.791759469,209.71
21,63,1.32175584,942.5
17,30,1.589235205,250.5
17,26,2.302585093,124.5
14,43,2.788092909,422
17,34,2.197224577,90.33
17,72,3.33220451,35
14,48,3.17805383,6564.02
16,42,3.091042453,1311.5
22,76,1.945910149,321.9
17,35,2.197224577,1488
15,24,2.079441542,3125.9
15,19,1.386294361,423.19
17,31,2.63905733,15
16,29,2.63905733,46.95
13,46,4.219507705,6058.78
18,44,3.988984047,44
17,23,1.029619417,58
27,66,4.787491743,4310.96
20,60,3.238678452,447.52
28,79,2.901421594,7294.56
44,71,3.33220451,567.48
16,29,2.351375257,162
19,49,3.839452313,1562.25
16,46,3.839452313,83
18,45,4.025351691,195.24
16,20,1.32175584,400.49
19,64,3.828641396,704.25
16,35,2.788092909,152
16,69,4.682131227,182
18,72,3.970291914,60448.22
19,28,2.995732274,916
21,33,1.011600912,667.36
12,36,2.944438979,191.48
18,34,2.140066163,483.62
16,72,3.80666249,20814.22
23,69,3.33220451,3728
21,69,3.17805383,4336.44
16,64,4.584967479,180
17,34,1.609437912,22
16,22,1.945910149,932
13,44,3.218875825,401
20,38,1.098612289,1280.3
20,37,2.32238772,736.49
16,27,2.48490665,199.88
14,35,2.803360381,163
17,52,2.890371758,489
16,32,3.238678452,680
15,28,3.33220451,583.65
14,55,3.713572067,807.44
10,38,4.465908119,1313.51
14,26,1.386294361,407.33
17,25,1.504077397,403
21,47,2.602689685,927
14,43,1.504077397,265
14,22,0.810930216,538.31
19,67,2.32238772,1058.06
25,80,4.276666119,471.76
25,82,-1.203972804,644.99
15,33,2.944438979,5778.31
21,64,3.784189634,511.25
14,31,2.785011242,244
12,20,1.909542505,1951.06
18,59,4.143134726,445.29
17,39,3.540959324,1478.97
21,36,1.658228077,319.24
18,71,4.905274778,141.27
18,26,1.791759469,297.21
21,38,3.33220451,130
18,34,2.545531272,461
14,32,2.420368129,951.02
16,45,3.96081317,303
16,43,4.836281907,529
21,54,3.996364154,45
16,44,3.590439381,398.5
16,44,3.590439381,305.21
12,60,3.891820298,871.18
16,58,3.839452313,358.74
18,21,1.386294361,5514.44
16,60,2.602689685,767.98
20,56,3.433987204,314.57
17,35,3.504054767,681.57
16,32,3.238678452,25
13,60,3.17805383,70.75
38,66,3.36729583,61.14
16,66,4.248495242,1399.45
18,66,4.276666119,448.58
18,43,1.945910149,295
21,72,2.302585093,287.6
18,38,0,180.25
16,37,4.007333185,485
19,31,-0.223143551,499.7
20,79,4.094344562,103.94
18,29,0.587786665,1663.59
18,41,2.890371758,506.51
14,31,1.178654996,244
15,26,1.791759469,1027
20,52,3.719651113,607.63
25,35,-0.597837001,162
18,28,2.803360381,265.79
19,37,-0.916290732,866.17
15,51,4.304065093,677.59
12,48,4.304065093,513.97
18,21,1.098612289,191.43
16,68,3.918998619,595.18
25,74,3.912023005,499
27,33,1.252762968,341.6
15,69,3.258096538,1722.27
23,55,3.208825489,11560.05
14,23,1.386294361,245.32
18,63,3.80666249,1601.19
14,32,2.970414466,169
14,22,1.504077397,585
14,37,3.871201011,612.01
15,25,2.397895273,1681.4
17,33,2.041220329,76.5
18,55,3.63758616,264.7
18,51,3.526360525,13917.63
12,26,2.708050201,2910
14,72,4.430816799,6932.39
18,69,3.610917913,10294.5
15,22,1.386294361,3870.93
22,59,2.48490665,29
17,62,0.587786665,1134.93
18,73,3.514526067,8631.16
25,40,3.17805383,210
18,82,3.481240089,7025.4
17,72,4.430816799,1354.27
14,77,4.266194819,928.4
20,69,3.624340933,1518.86
18,40,2.197224577,29
38,39,-0.916290732,563
22,52,3.146305132,2306.68
15,46,2.261763098,724.42
21,43,1.704748092,206.5
13,29,2.833213344,69
18,61,3.784189634,823.98
22,82,4.110873864,1567.2
27,51,2.525728644,4944.02
21,29,2.602689685,135
18,35,2.708050201,152
21,45,2.931193752,886
21,77,4.043051268,543
15,67,4.663439094,618.2
18,59,3.737669618,1099.52
40,76,2.694627181,351.08
15,65,4.350277936,3828.45
18,65,4.000033883,5707.55
16,61,3.828641396,485.73
22,73,4.119037175,20092.42
16,42,2.014903021,133
15,33,3.084200922,1009.18
16,37,3.496507561,305
19,36,2.890371758,154.23
13,56,4.33073334,974.8
21,53,1.098612289,2952
17,62,4.051784948,442.88
16,23,2.079441542,260.5
18,81,4.158883083,107.67
18,62,1.871802177,1724.3
19,67,3.562465529,839.33
20,53,3.238678452,219
17,69,1.360976553,1160.23
23,69,0,2702.16
16,73,2.708050201,1084.83
13,43,2.602689685,1014.38
21,38,2.197224577,20
16,40,3.218875825,155.5
16,33,1.686398954,638
17,30,2.351375257,142
16,64,4.584967479,61
19,57,2.970414466,15542.66
17,70,1.686398954,2174.5
20,79,4.043051268,318.1
19,39,1.658228077,57
15,41,3.701301974,77
15,73,4.700480366,15.9
15,72,3.90197267,2128.81
17,25,2.197224577,4772.86
18,46,1.704748092,1275.46
13,36,2.833213344,299.4
17,36,2.63905733,87.5
21,44,3.17805383,257.19
16,67,3.951243719,182.02
20,66,3.051639905,3788.29
14,54,3.044522438,320
21,77,3.091042453,4227.6
18,66,3.433987204,316.64
30,77,4.127134385,1415.9
41,67,2.48490665,1361.26
18,27,1.791759469,3549.6
18,49,1.609437912,1094.97
20,38,2.656756907,3400.73
20,39,2.079441542,331
16,38,3.267665989,25784.02
22,56,4.248495242,5280.4
17,55,1.609437912,3748.03
17,25,2.890371758,2330
17,50,3.238678452,292.03
16,38,3.135494216,369
20,34,2.708050201,1174.1
16,31,2.079441542,7765.18
18,27,2.014903021,570.57
16,25,2.302585093,713.86
17,30,2.63905733,273.76
18,26,2.890371758,157
20,27,1.280933845,53
16,53,2.251291799,150
22,34,-0.430782916,1008.65
15,19,1.098612289,32522.15
16,33,2.054123734,356.5
24,39,2.772588722,1489.65
20,35,2.014903021,2716.1
31,61,2.047692843,4029.96
18,69,3.755369195,3111.35
16,27,1.791759469,124
20,33,0.470003629,1523.38
25,67,3.6558396,14622.33
28,31,0,3168.01
18,38,2.351375257,283.34
16,75,3.258096538,28958.01
16,54,4.356708827,2284.61
